col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12
41311,HOWARD MEMORIAL HOSPITAL,130 MEDICAL CIRCLE,NASHVILLE,AR,71852,HOWARD,8708454400,Immunization for influenza,Not Available,Not Available,No data are available from the hospital for this measure
41312,BAPTIST HEALTH MEDICAL CENTER HEBER SPINGS,1800 BYPASS ROAD,HEBER SPRINGS,AR,72543,CLEBURNE,5018873000,Immunization for influenza,91,171,The hospital indicated that the data submitted for this measure were based on a sample of cases
41312,BAPTIST HEALTH MEDICAL CENTER HEBER SPINGS,1800 BYPASS ROAD,HEBER SPRINGS,AR,72543,CLEBURNE,5018873000,Immunization for pneumonia,91,394,The hospital indicated that the data submitted for this measure were based on a sample of cases
41313,OZARK HEALTH,2500 HIGHWAY 65 SOUTH,CLINTON,AR,72031,VAN BUREN,5017457004,Immunization for influenza,77,142,The hospital indicated that the data submitted for this measure were based on a sample of cases
41313,OZARK HEALTH,2500 HIGHWAY 65 SOUTH,CLINTON,AR,72031,VAN BUREN,5017457004,Immunization for pneumonia,78,321,The hospital indicated that the data submitted for this measure were based on a sample of cases
41314,DEWITT HOSPITAL & NURSING HOME INC,1641 WHITEHEAD DRIVE,DE WITT,AR,72042,ARKANSAS,8709463571,Immunization for influenza,Not Available,Not Available,No data are available from the hospital for this measure
41314,DEWITT HOSPITAL & NURSING HOME INC,1641 WHITEHEAD DRIVE,DE WITT,AR,72042,ARKANSAS,8709463571,Immunization for pneumonia,Not Available,Not Available,No data are available from the hospital for this measure
41316,SOUTH MISSISSISSPI COUNTY REGIONAL MEDICAL CENTER,611 WEST LEE AVENUE,OSCEOLA,AR,72370,MISSISSIPPI,8705637000,Immunization for influenza,Not Available,Not Available,No data are available from the hospital for this measure
41316,SOUTH MISSISSISSPI COUNTY REGIONAL MEDICAL CENTER,611 WEST LEE AVENUE,OSCEOLA,AR,72370,MISSISSIPPI,8705637000,Immunization for pneumonia,Not Available,Not Available,No data are available from the hospital for this measure
41317,DALLAS COUNTY MEDICAL CENTER,201 CLIFTON STREET,FORDYCE,AR,71742,DALLAS,8703526300,Immunization for influenza,Not Available,Not Available,No data are available from the hospital for this measure
41317,DALLAS COUNTY MEDICAL CENTER,201 CLIFTON STREET,FORDYCE,AR,71742,DALLAS,8703526300,Immunization for pneumonia,Not Available,Not Available,No data are available from the hospital for this measure
41318,BOONEVILLE COMMUNITY HOSPITAL,880 WEST MAIN,BOONEVILLE,AR,72927,LOGAN,4796752800,Immunization for pneumonia,50,30,Data were collected during a shorter period (fewer quarters) than the maximum possible time for this measure. The hospital indicated that the data submitted for this measure were based on a sample of cases
41318,BOONEVILLE COMMUNITY HOSPITAL,880 WEST MAIN,BOONEVILLE,AR,72927,LOGAN,4796752800,Immunization for influenza,64,42,The hospital indicated that the data submitted for this measure were based on a sample of cases
41319,DE QUEEN MEDICAL CENTER INC,1306 WEST COLLIN RAYE DRIVE,DE QUEEN,AR,71832,SEVIER,8705844111,Immunization for influenza,Not Available,Not Available,No data are available from the hospital for this measure
41319,DE QUEEN MEDICAL CENTER INC,1306 WEST COLLIN RAYE DRIVE,DE QUEEN,AR,71832,SEVIER,8705844111,Immunization for pneumonia,Not Available,Not Available,No data are available from the hospital for this measure
41320,LITTLE RIVER MEMORIAL HOSPITAL,451 WEST LOCKE STREET,ASHDOWN,AR,71822,LITTLE RIVER,8708985011,Immunization for influenza,Not Available,Not Available,No data are available from the hospital for this measure
41320,LITTLE RIVER MEMORIAL HOSPITAL,451 WEST LOCKE STREET,ASHDOWN,AR,71822,LITTLE RIVER,8708985011,Immunization for pneumonia,Not Available,Not Available,No data are available from the hospital for this measure
41321,BAPTIST HEALTH MEDICSL CENTER-ARKADELPHIA,3050 TWIN RIVERS DRIVE,ARKADELPHIA,AR,71923,CLARK,8702452622,Immunization for influenza,91,125,The hospital indicated that the data submitted for this measure were based on a sample of cases
41321,BAPTIST HEALTH MEDICSL CENTER-ARKADELPHIA,3050 TWIN RIVERS DRIVE,ARKADELPHIA,AR,71923,CLARK,8702452622,Immunization for pneumonia,82,168,The hospital indicated that the data submitted for this measure were based on a sample of cases
41322,FULTON COUNTY HOSPITAL,679 NORTH MAIN STREET,SALEM,AR,72576,FULTON,8708952691,Immunization for influenza,Not Available,Not Available,No data are available from the hospital for this measure
41322,FULTON COUNTY HOSPITAL,679 NORTH MAIN STREET,SALEM,AR,72576,FULTON,8708952691,Immunization for pneumonia,Not Available,Not Available,No data are available from the hospital for this measure
41323,ASHLEY COUNTY MEDICAL CENTER,1015 UNITY ROAD,CROSSETT,AR,71635,ASHLEY,8703644111,Immunization for influenza,Not Available,Not Available,No data are available from the hospital for this measure
41323,ASHLEY COUNTY MEDICAL CENTER,1015 UNITY ROAD,CROSSETT,AR,71635,ASHLEY,8703644111,Immunization for pneumonia,Not Available,Not Available,No data are available from the hospital for this measure
41324,ST VINCENT MORRILTON,#4 HOSPITAL DRIVE,MORRILTON,AR,72110,CONWAY,5019772300,Immunization for influenza,Not Available,Not Available,No data are available from the hospital for this measure
41324,ST VINCENT MORRILTON,#4 HOSPITAL DRIVE,MORRILTON,AR,72110,CONWAY,5019772300,Immunization for pneumonia,Not Available,Not Available,No data are available from the hospital for this measure
41326,DELTA MEMORIAL HOSPITAL,300 EAST PICKENS,DUMAS,AR,71639,DESHA,8703824303,Immunization for influenza,Not Available,Not Available,No data are available from the hospital for this measure
41326,DELTA MEMORIAL HOSPITAL,300 EAST PICKENS,DUMAS,AR,71639,DESHA,8703824303,Immunization for pneumonia,Not Available,Not Available,No data are available from the hospital for this measure
41327,BRADLEY COUNTY MEDICAL CENTER,404 SOUTH BRADLEY STREET,WARREN,AR,71671,BRADLEY,8702263731,Immunization for pneumonia,98,62,Data were collected during a shorter period (fewer quarters) than the maximum possible time for this measure. The hospital indicated that the data submitted for this measure were based on a sample of cases
41327,BRADLEY COUNTY MEDICAL CENTER,404 SOUTH BRADLEY STREET,WARREN,AR,71671,BRADLEY,8702263731,Immunization for influenza,100,40,The hospital indicated that the data submitted for this measure were based on a sample of cases
41328,CHICOT MEMORIAL MEDICAL CENTER,2729 SOUTH HIGHWAY 65 & 82,LAKE VILLAGE,AR,71653,CHICOT,8702655351,Immunization for influenza,Not Available,Not Available,No data are available from the hospital for this measure
41328,CHICOT MEMORIAL MEDICAL CENTER,2729 SOUTH HIGHWAY 65 & 82,LAKE VILLAGE,AR,71653,CHICOT,8702655351,Immunization for pneumonia,Not Available,Not Available,No data are available from the hospital for this measure
41329,MERCY HOSPITAL BERRYVILLE,214 CARTER STREET,BERRYVILLE,AR,72616,CARROLL,8704233355,Immunization for influenza,81,149,The hospital indicated that the data submitted for this measure were based on a sample of cases
41329,MERCY HOSPITAL BERRYVILLE,214 CARTER STREET,BERRYVILLE,AR,72616,CARROLL,8704233355,Immunization for pneumonia,98,331,The hospital indicated that the data submitted for this measure were based on a sample of cases
41330,PIGGOTT COMMUNITY HOSPITAL,1206 GORDON DUCKWORTH DRIVE,PIGGOTT,AR,72454,CLAY,8705983881,Immunization for pneumonia,100,13,Data were collected during a shorter period (fewer quarters) than the maximum possible time for this measure. The hospital indicated that the data submitted for this measure were based on a sample of cases. The number of cases is too small to reliably tell how well a hospital is performing
41330,PIGGOTT COMMUNITY HOSPITAL,1206 GORDON DUCKWORTH DRIVE,PIGGOTT,AR,72454,CLAY,8705983881,Immunization for influenza,100,12,The hospital indicated that the data submitted for this measure were based on a sample of cases. The number of cases is too small to reliably tell how well a hospital is performing
41331,OZARKS COMMUNITY HOSPITAL OF GRAVETTE,1101 JACKSON STREET SW,GRAVETTE,AR,72736,BENTON,4797875291,Immunization for influenza,Not Available,Not Available,No data are available from the hospital for this measure
41331,OZARKS COMMUNITY HOSPITAL OF GRAVETTE,1101 JACKSON STREET SW,GRAVETTE,AR,72736,BENTON,4797875291,Immunization for pneumonia,Not Available,Not Available,No data are available from the hospital for this measure
43300,ARKANSAS CHILDREN-S HOSPITAL,800 MARSHALL STREET SLOT 301,LITTLE ROCK,AR,72202,PULASKI,5013641100,Immunization for influenza,Not Available,Not Available,No data are available from the hospital for this measure
43300,ARKANSAS CHILDREN-S HOSPITAL,800 MARSHALL STREET SLOT 301,LITTLE ROCK,AR,72202,PULASKI,5013641100,Immunization for pneumonia,Not Available,Not Available,No data are available from the hospital for this measure
50002,ST ROSE HOSPITAL,27200 CALAROGA AVE,HAYWARD,CA,94545,ALAMEDA,5107826200,Immunization for influenza,98,245,The hospital indicated that the data submitted for this measure were based on a sample of cases
50002,ST ROSE HOSPITAL,27200 CALAROGA AVE,HAYWARD,CA,94545,ALAMEDA,5107826200,Immunization for pneumonia,97,503,The hospital indicated that the data submitted for this measure were based on a sample of cases
50006,ST JOSEPH HOSPITAL,2700 DOLBEER ST,EUREKA,CA,95501,HUMBOLDT,7074458121,Immunization for influenza,54,276,The hospital indicated that the data submitted for this measure were based on a sample of cases
50006,ST JOSEPH HOSPITAL,2700 DOLBEER ST,EUREKA,CA,95501,HUMBOLDT,7074458121,Immunization for pneumonia,61,492,The hospital indicated that the data submitted for this measure were based on a sample of cases
50007,PENINSULA MEDICAL CENTER,1501 TROUSDALE DRIVE,BURLINGAME,CA,94010,SAN MATEO,6506965270,Immunization for influenza,96,309,The hospital indicated that the data submitted for this measure were based on a sample of cases
50007,PENINSULA MEDICAL CENTER,1501 TROUSDALE DRIVE,BURLINGAME,CA,94010,SAN MATEO,6506965270,Immunization for pneumonia,97,530,The hospital indicated that the data submitted for this measure were based on a sample of cases
50008,CALIFORNIA PACIFIC MEDICAL CTR-DAVIES CAMPUS HOSP,45 CASTRO STREET,SAN FRANCISCO,CA,94114,SAN FRANCISCO,4156006000,Immunization for influenza,30,179,The hospital indicated that the data submitted for this measure were based on a sample of cases
50008,CALIFORNIA PACIFIC MEDICAL CTR-DAVIES CAMPUS HOSP,45 CASTRO STREET,SAN FRANCISCO,CA,94114,SAN FRANCISCO,4156006000,Immunization for pneumonia,64,291,The hospital indicated that the data submitted for this measure were based on a sample of cases
50009,QUEEN OF THE VALLEY MEDICAL CENTER,1000 TRANCAS ST,NAPA,CA,94558,NAPA,7072524411,Immunization for influenza,86,295,The hospital indicated that the data submitted for this measure were based on a sample of cases
50009,QUEEN OF THE VALLEY MEDICAL CENTER,1000 TRANCAS ST,NAPA,CA,94558,NAPA,7072524411,Immunization for pneumonia,94,612,The hospital indicated that the data submitted for this measure were based on a sample of cases
50013,ST HELENA HOSPITAL,10 WOODLAND ROAD,SAINT HELENA,CA,94574,NAPA,7079675899,Immunization for influenza,59,283,The hospital indicated that the data submitted for this measure were based on a sample of cases
50013,ST HELENA HOSPITAL,10 WOODLAND ROAD,SAINT HELENA,CA,94574,NAPA,7079675899,Immunization for pneumonia,65,483,The hospital indicated that the data submitted for this measure were based on a sample of cases
50014,SUTTER AMADOR HOSPITAL,200 MISSION BLVD,JACKSON,CA,95642,AMADOR,2092237500,Immunization for influenza,84,151,The hospital indicated that the data submitted for this measure were based on a sample of cases
50014,SUTTER AMADOR HOSPITAL,200 MISSION BLVD,JACKSON,CA,95642,AMADOR,2092237500,Immunization for pneumonia,89,269,The hospital indicated that the data submitted for this measure were based on a sample of cases
50016,MARIAN REGIONAL MEDICAL CENTER ARROYO GRANDE,345 S HALCYON RD,ARROYO GRANDE,CA,93420,SAN LUIS OBISPO,8054894261,Immunization for influenza,84,156,The hospital indicated that the data submitted for this measure were based on a sample of cases
50016,MARIAN REGIONAL MEDICAL CENTER ARROYO GRANDE,345 S HALCYON RD,ARROYO GRANDE,CA,93420,SAN LUIS OBISPO,8054894261,Immunization for pneumonia,84,317,The hospital indicated that the data submitted for this measure were based on a sample of cases
50017,MERCY GENERAL HOSPITAL,4001 J ST,SACRAMENTO,CA,95819,SACRAMENTO,9164534545,Immunization for influenza,98,293,The hospital indicated that the data submitted for this measure were based on a sample of cases
50017,MERCY GENERAL HOSPITAL,4001 J ST,SACRAMENTO,CA,95819,SACRAMENTO,9164534545,Immunization for pneumonia,95,524,The hospital indicated that the data submitted for this measure were based on a sample of cases
50018,PACIFIC ALLIANCE MEDICAL CENTER,531 W COLLEGE ST,LOS ANGELES,CA,90012,LOS ANGELES,2136248411,Immunization for influenza,68,238,The hospital indicated that the data submitted for this measure were based on a sample of cases
50018,PACIFIC ALLIANCE MEDICAL CENTER,531 W COLLEGE ST,LOS ANGELES,CA,90012,LOS ANGELES,2136248411,Immunization for pneumonia,91,330,The hospital indicated that the data submitted for this measure were based on a sample of cases
50022,RIVERSIDE COMMUNITY HOSPITAL,4445 MAGNOLIA AVENUE,RIVERSIDE,CA,92501,RIVERSIDE,9517883000,Immunization for influenza,96,248,The hospital indicated that the data submitted for this measure were based on a sample of cases
50022,RIVERSIDE COMMUNITY HOSPITAL,4445 MAGNOLIA AVENUE,RIVERSIDE,CA,92501,RIVERSIDE,9517883000,Immunization for pneumonia,91,458,The hospital indicated that the data submitted for this measure were based on a sample of cases
50024,PARADISE VALLEY HOSPITAL,2400 EAST FOURTH STREET,NATIONAL CITY,CA,91950,SAN DIEGO,6194704321,Immunization for influenza,93,284,The hospital indicated that the data submitted for this measure were based on a sample of cases
50024,PARADISE VALLEY HOSPITAL,2400 EAST FOURTH STREET,NATIONAL CITY,CA,91950,SAN DIEGO,6194704321,Immunization for pneumonia,91,520,The hospital indicated that the data submitted for this measure were based on a sample of cases
50025,UNIVERSITY OF CALIFORNIA SAN DIEGO MEDICAL CENTER,200 WEST ARBOR DRIVE,SAN DIEGO,CA,92103,SAN DIEGO,6195436222,Immunization for influenza,91,286,The hospital indicated that the data submitted for this measure were based on a sample of cases
50025,UNIVERSITY OF CALIFORNIA SAN DIEGO MEDICAL CENTER,200 WEST ARBOR DRIVE,SAN DIEGO,CA,92103,SAN DIEGO,6195436222,Immunization for pneumonia,76,391,The hospital indicated that the data submitted for this measure were based on a sample of cases
50026,GROSSMONT HOSPITAL,5555 GROSSMONT CENTER DRIVE BOX 58,LA MESA,CA,91942,SAN DIEGO,6194650711,Immunization for influenza,96,270,The hospital indicated that the data submitted for this measure were based on a sample of cases
50026,GROSSMONT HOSPITAL,5555 GROSSMONT CENTER DRIVE BOX 58,LA MESA,CA,91942,SAN DIEGO,6194650711,Immunization for pneumonia,97,476,The hospital indicated that the data submitted for this measure were based on a sample of cases
50028,MAD RIVER COMMUNITY HOSPITAL,3800 JANES RD,ARCATA,CA,95521,HUMBOLDT,7078223621,Immunization for influenza,23,124,The hospital indicated that the data submitted for this measure were based on a sample of cases
50028,MAD RIVER COMMUNITY HOSPITAL,3800 JANES RD,ARCATA,CA,95521,HUMBOLDT,7078223621,Immunization for pneumonia,54,160,The hospital indicated that the data submitted for this measure were based on a sample of cases
50030,OROVILLE HOSPITAL,2767 OLIVE HIGHWAY,OROVILLE,CA,95966,BUTTE,5305338500,Immunization for influenza,87,262,The hospital indicated that the data submitted for this measure were based on a sample of cases
