COL2(Integer),COL4(String),COL5(Integer),COL6(String)
807,H,5911,1H
840,H,6073,1H
807,H,5911,1H
840,H,6073,1H
807,H,5911,1H
840,H,6073,1H
807,H,5911,1H
840,H,6073,1H
807,H,5911,1H
840,H,6073,1H
807,H,5911,1H
840,H,6073,1H
807,H,5911,1H
840,H,6073,1H
807,H,5911,1H
840,H,6073,1H
807,H,5911,1H
840,H,6073,1H
807,H,5911,1H
807,H,5911,1H
840,H,6073,1H
807,H,5911,1H
840,H,6073,1H
807,H,5911,1H
840,H,6073,1H
807,H,5911,1H
840,H,6073,1H
807,H,5911,1H
840,H,6073,1H
807,H,5911,1H
840,H,6073,1H
807,H,5911,1H
840,H,6073,1H
807,H,5911,1H
840,H,6073,1H
807,H,5911,1H
840,H,6073,1H
807,H,5911,1H
840,H,6073,1H
840,H,6073,1H
807,H,5911,1H
840,H,6073,1H
807,H,5911,1H
840,H,6073,1H
807,H,5911,1H
840,H,6073,1H
807,H,5911,1H
840,H,6073,1H
807,H,5911,1H
840,H,6073,1H
807,H,5911,1H
840,H,6073,1H
807,H,5911,1H
840,H,6073,1H
807,H,5911,1H
840,H,6073,1H
807,H,5911,1H
840,H,6073,1H
807,H,5911,1H
730,H,5534,HB2
730,H,5534,HB2
730,H,5534,HB2
730,H,5534,HB2
730,H,5534,HB2
730,H,5534,HB2
730,H,5534,HB2
730,H,5534,HB2
730,H,5534,HB2
730,H,5534,HB2
730,H,5534,HB2
730,H,5534,HB2
730,H,5534,HB2
730,H,5534,HB2
730,H,5534,HB2
730,H,5534,HB2
730,H,5534,HB2
730,H,5534,HB2
730,H,5534,HB2
730,H,5534,HB2
730,H,5534,HB2
730,H,5534,HB2
730,H,5534,HB2
730,H,5534,HB2
730,H,5534,HB2
730,H,5534,HB2
807,H,5911,HB2
478,H,4282,HB2
840,H,6073,HB2
807,H,5911,HB2
478,H,4282,HB2
840,H,6073,HB2
478,H,4282,HB2
478,H,4282,HB2
478,H,4282,HB2
478,H,4282,HB2
478,H,4282,HB2
478,H,4282,HB2
478,H,4282,HB2
478,H,4282,HB2
478,H,4282,HB2
807,H,5911,HB2
478,H,4282,HB2
840,H,6073,HB2
478,H,4282,HB2
807,H,5911,HB2
478,H,4282,HB2
840,H,6073,HB2
807,H,5911,HB2
478,H,4282,HB2
840,H,6073,HB2
807,H,5911,HB2
478,H,4282,HB2
840,H,6073,HB2
807,H,5911,HB2
478,H,4282,HB2
840,H,6073,HB2
807,H,5911,HB2
478,H,4282,HB2
840,H,6073,HB2
807,H,5911,HB2
478,H,4282,HB2
840,H,6073,HB2
807,H,5911,HB2
478,H,4282,HB2
840,H,6073,HB2
840,H,6073,HB2
807,H,5911,HB2
840,H,6073,HB2
807,H,5911,HB2
840,H,6073,HB2
807,H,5911,HB2
840,H,6073,HB2
807,H,5911,HB2
840,H,6073,HB2
807,H,5911,HB2
840,H,6073,HB2
807,H,5911,HB2
840,H,6073,HB2
807,H,5911,HB2
840,H,6073,HB2
807,H,5911,HB2
840,H,6073,HB2
807,H,5911,HB2
840,H,6073,HB2
807,H,5911,HB2
807,H,5911,HB2
840,H,6073,HB2
807,H,5911,HB2
840,H,6073,HB2
807,H,5911,HB2
840,H,6073,HB2
807,H,5911,HB2
840,H,6073,HB2
807,H,5911,HB2
840,H,6073,HB2
807,H,5911,HB2
840,H,6073,HB2
807,H,5911,HB2
840,H,6073,HB2
807,H,5911,HB2
840,H,6073,HB2
807,H,5911,HB2
840,H,6073,HB2
807,H,5911,HB2
840,H,6073,HB2
840,H,6073,HB2
807,H,5911,HB2
840,H,6073,HB2
807,H,5911,HB2
840,H,6073,HB2
807,H,5911,HB2
840,H,6073,HB2
807,H,5911,HB2
840,H,6073,HB2
807,H,5911,HB2
840,H,6073,HB2
807,H,5911,HB2
840,H,6073,HB2
807,H,5911,HB2
840,H,6073,HB2
807,H,5911,HB2
840,H,6073,HB2
807,H,5911,HB2
840,H,6073,HB2
807,H,5911,HB2
807,H,5911,HB2
840,H,6073,HB2
807,H,5911,HB2
840,H,6073,HB2
807,H,5911,HB2
840,H,6073,HB2
807,H,5911,HB2
840,H,6073,HB2
807,H,5911,HB2
840,H,6073,HB2
807,H,5911,HB2
840,H,6073,HB2
807,H,5911,HB2
840,H,6073,HB2
807,H,5911,HB2
840,H,6073,HB2
807,H,5911,HB2
840,H,6073,HB2
807,H,5911,HB2
840,H,6073,HB2
840,H,6073,HB2
807,H,5911,HB2
840,H,6073,HB2
807,H,5911,HB2
840,H,6073,HB2
807,H,5911,HB2
840,H,6073,HB2
807,H,5911,HB2
840,H,6073,HB2
807,H,5911,HB2
840,H,6073,HB2
807,H,5911,HB2
840,H,6073,HB2
807,H,5911,HB2
840,H,6073,HB2
807,H,5911,HB2
840,H,6073,HB2
807,H,5911,HB2
840,H,6073,HB2
807,H,5911,HB2
807,H,5911,2H
478,H,4282,2H
840,H,6073,2H
807,H,5911,2H
478,H,4282,2H
840,H,6073,2H
478,H,4282,2H
478,H,4282,2H
478,H,4282,2H
478,H,4282,2H
478,H,4282,2H
478,H,4282,2H
478,H,4282,2H
478,H,4282,2H
478,H,4282,2H
807,H,5911,2H
478,H,4282,2H
840,H,6073,2H
478,H,4282,2H
807,H,5911,2H
478,H,4282,2H
840,H,6073,2H
807,H,5911,2H
478,H,4282,2H
840,H,6073,2H
807,H,5911,2H
478,H,4282,2H
840,H,6073,2H
807,H,5911,2H
478,H,4282,2H
840,H,6073,2H
807,H,5911,2H
478,H,4282,2H
840,H,6073,2H
807,H,5911,2H
478,H,4282,2H
840,H,6073,2H
807,H,5911,2H
478,H,4282,2H
840,H,6073,2H
840,H,6073,2H
807,H,5911,2H
840,H,6073,2H
807,H,5911,2H
840,H,6073,2H
807,H,5911,2H
840,H,6073,2H
807,H,5911,2H
840,H,6073,2H
807,H,5911,2H
840,H,6073,2H
807,H,5911,2H
840,H,6073,2H
807,H,5911,2H
840,H,6073,2H
807,H,5911,2H
840,H,6073,2H
807,H,5911,2H
840,H,6073,2H
807,H,5911,2H
807,H,5911,2H
840,H,6073,2H
807,H,5911,2H
840,H,6073,2H
807,H,5911,2H
840,H,6073,2H
807,H,5911,2H
840,H,6073,2H
807,H,5911,2H
840,H,6073,2H
807,H,5911,2H
840,H,6073,2H
807,H,5911,2H
840,H,6073,2H
807,H,5911,2H
840,H,6073,2H
807,H,5911,2H
840,H,6073,2H
807,H,5911,2H
840,H,6073,2H
840,H,6073,2H
807,H,5911,2H
840,H,6073,2H
807,H,5911,2H
840,H,6073,2H
807,H,5911,2H
840,H,6073,2H
807,H,5911,2H
840,H,6073,2H
807,H,5911,2H
840,H,6073,2H
807,H,5911,2H
840,H,6073,2H
807,H,5911,2H
840,H,6073,2H
807,H,5911,2H
840,H,6073,2H
807,H,5911,2H
840,H,6073,2H
807,H,5911,2H
807,H,5911,2H
840,H,6073,2H
807,H,5911,2H
840,H,6073,2H
807,H,5911,2H
840,H,6073,2H
807,H,5911,2H
840,H,6073,2H
807,H,5911,2H
840,H,6073,2H
807,H,5911,2H
840,H,6073,2H
807,H,5911,2H
840,H,6073,2H
807,H,5911,2H
840,H,6073,2H
807,H,5911,2H
840,H,6073,2H
807,H,5911,2H
840,H,6073,2H
840,H,6073,2H
807,H,5911,2H
840,H,6073,2H
807,H,5911,2H
840,H,6073,2H
807,H,5911,2H
840,H,6073,2H
807,H,5911,2H
840,H,6073,2H
807,H,5911,2H
840,H,6073,2H
807,H,5911,2H
840,H,6073,2H
807,H,5911,2H
840,H,6073,2H
807,H,5911,2H
840,H,6073,2H
807,H,5911,2H
840,H,6073,2H
807,H,5911,2H
730,H,5534,HB3
730,H,5534,HB3
730,H,5534,HB3
730,H,5534,HB3
730,H,5534,HB3
730,H,5534,HB3
730,H,5534,HB3
730,H,5534,HB3
730,H,5534,HB3
730,H,5534,HB3
730,H,5534,HB3
730,H,5534,HB3
730,H,5534,HB3
730,H,5534,HB3
730,H,5534,HB3
730,H,5534,HB3
730,H,5534,HB3
730,H,5534,HB3
730,H,5534,HB3
730,H,5534,HB3
730,H,5534,HB3
730,H,5534,HB3
730,H,5534,HB3
730,H,5534,HB3
730,H,5534,HB3
730,H,5534,HB3
807,H,5911,HB3
478,H,4282,HB3
840,H,6073,HB3
807,H,5911,HB3
478,H,4282,HB3
840,H,6073,HB3
478,H,4282,HB3
478,H,4282,HB3
478,H,4282,HB3
478,H,4282,HB3
478,H,4282,HB3
478,H,4282,HB3
478,H,4282,HB3
478,H,4282,HB3
478,H,4282,HB3
807,H,5911,HB3
478,H,4282,HB3
840,H,6073,HB3
478,H,4282,HB3
807,H,5911,HB3
478,H,4282,HB3
840,H,6073,HB3
807,H,5911,HB3
478,H,4282,HB3
840,H,6073,HB3
807,H,5911,HB3
478,H,4282,HB3
840,H,6073,HB3
807,H,5911,HB3
478,H,4282,HB3
840,H,6073,HB3
807,H,5911,HB3
478,H,4282,HB3
840,H,6073,HB3
807,H,5911,HB3
478,H,4282,HB3
840,H,6073,HB3
807,H,5911,HB3
478,H,4282,HB3
840,H,6073,HB3
840,H,6073,HB3
807,H,5911,HB3
840,H,6073,HB3
807,H,5911,HB3
840,H,6073,HB3
807,H,5911,HB3
840,H,6073,HB3
807,H,5911,HB3
840,H,6073,HB3
807,H,5911,HB3
840,H,6073,HB3
807,H,5911,HB3
840,H,6073,HB3
807,H,5911,HB3
840,H,6073,HB3
807,H,5911,HB3
840,H,6073,HB3
807,H,5911,HB3
840,H,6073,HB3
807,H,5911,HB3
807,H,5911,HB3
840,H,6073,HB3
807,H,5911,HB3
840,H,6073,HB3
807,H,5911,HB3
840,H,6073,HB3
807,H,5911,HB3
840,H,6073,HB3
807,H,5911,HB3
840,H,6073,HB3
807,H,5911,HB3
840,H,6073,HB3
807,H,5911,HB3
840,H,6073,HB3
807,H,5911,HB3
840,H,6073,HB3
807,H,5911,HB3
840,H,6073,HB3
807,H,5911,HB3
840,H,6073,HB3
840,H,6073,HB3
807,H,5911,HB3
840,H,6073,HB3
807,H,5911,HB3
840,H,6073,HB3
807,H,5911,HB3
840,H,6073,HB3
807,H,5911,HB3
840,H,6073,HB3
807,H,5911,HB3
840,H,6073,HB3
807,H,5911,HB3
840,H,6073,HB3
807,H,5911,HB3
840,H,6073,HB3
807,H,5911,HB3
840,H,6073,HB3
807,H,5911,HB3
840,H,6073,HB3
807,H,5911,HB3
807,H,5911,HB3
840,H,6073,HB3
807,H,5911,HB3
840,H,6073,HB3
807,H,5911,HB3
840,H,6073,HB3
807,H,5911,HB3
840,H,6073,HB3
807,H,5911,HB3
840,H,6073,HB3
807,H,5911,HB3
840,H,6073,HB3
807,H,5911,HB3
840,H,6073,HB3
807,H,5911,HB3
840,H,6073,HB3
807,H,5911,HB3
840,H,6073,HB3
807,H,5911,HB3
840,H,6073,HB3
840,H,6073,HB3
807,H,5911,HB3
840,H,6073,HB3
807,H,5911,HB3
840,H,6073,HB3
807,H,5911,HB3
840,H,6073,HB3
807,H,5911,HB3
840,H,6073,HB3
807,H,5911,HB3
840,H,6073,HB3
807,H,5911,HB3
840,H,6073,HB3
807,H,5911,HB3
840,H,6073,HB3
807,H,5911,HB3
840,H,6073,HB3
807,H,5911,HB3
840,H,6073,HB3
807,H,5911,HB3
807,H,5911,3H
478,H,4282,3H
840,H,6073,3H
807,H,5911,3H
478,H,4282,3H
840,H,6073,3H
478,H,4282,3H
478,H,4282,3H
478,H,4282,3H
478,H,4282,3H
478,H,4282,3H
478,H,4282,3H
478,H,4282,3H
478,H,4282,3H
478,H,4282,3H
807,H,5911,3H
478,H,4282,3H
840,H,6073,3H
478,H,4282,3H
807,H,5911,3H
478,H,4282,3H
840,H,6073,3H
807,H,5911,3H
478,H,4282,3H
840,H,6073,3H
807,H,5911,3H
478,H,4282,3H
840,H,6073,3H
807,H,5911,3H
478,H,4282,3H
840,H,6073,3H
807,H,5911,3H
478,H,4282,3H
840,H,6073,3H
807,H,5911,3H
478,H,4282,3H
840,H,6073,3H
807,H,5911,3H
478,H,4282,3H
840,H,6073,3H
840,H,6073,3H
807,H,5911,3H
840,H,6073,3H
807,H,5911,3H
840,H,6073,3H
807,H,5911,3H
840,H,6073,3H
807,H,5911,3H
840,H,6073,3H
807,H,5911,3H
840,H,6073,3H
807,H,5911,3H
840,H,6073,3H
807,H,5911,3H
840,H,6073,3H
807,H,5911,3H
840,H,6073,3H
807,H,5911,3H
840,H,6073,3H
807,H,5911,3H
807,H,5911,3H
840,H,6073,3H
807,H,5911,3H
840,H,6073,3H
807,H,5911,3H
840,H,6073,3H
807,H,5911,3H
840,H,6073,3H
807,H,5911,3H
840,H,6073,3H
807,H,5911,3H
840,H,6073,3H
807,H,5911,3H
840,H,6073,3H
807,H,5911,3H
840,H,6073,3H
807,H,5911,3H
840,H,6073,3H
807,H,5911,3H
840,H,6073,3H
840,H,6073,3H
807,H,5911,3H
840,H,6073,3H
807,H,5911,3H
840,H,6073,3H
807,H,5911,3H
840,H,6073,3H
807,H,5911,3H
840,H,6073,3H
807,H,5911,3H
840,H,6073,3H
807,H,5911,3H
840,H,6073,3H
807,H,5911,3H
840,H,6073,3H
807,H,5911,3H
840,H,6073,3H
807,H,5911,3H
840,H,6073,3H
807,H,5911,3H
807,H,5911,3H
840,H,6073,3H
807,H,5911,3H
840,H,6073,3H
807,H,5911,3H
840,H,6073,3H
807,H,5911,3H
840,H,6073,3H
807,H,5911,3H
840,H,6073,3H
807,H,5911,3H
840,H,6073,3H
807,H,5911,3H
840,H,6073,3H
807,H,5911,3H
840,H,6073,3H
807,H,5911,3H
840,H,6073,3H
807,H,5911,3H
840,H,6073,3H
840,H,6073,3H
807,H,5911,3H
840,H,6073,3H
807,H,5911,3H
840,H,6073,3H
807,H,5911,3H
840,H,6073,3H
807,H,5911,3H
840,H,6073,3H
807,H,5911,3H
840,H,6073,3H
807,H,5911,3H
840,H,6073,3H
807,H,5911,3H
840,H,6073,3H
807,H,5911,3H
840,H,6073,3H
807,H,5911,3H
840,H,6073,3H
807,H,5911,3H
730,C,5532,C
289,C,3328,C
730,C,5532,C
730,C,5532,C
730,C,5532,C
730,C,5532,C
730,C,5532,C
730,C,5532,C
730,C,5532,C
730,C,5532,C
730,C,5532,C
730,C,5532,C
730,C,5532,C
730,C,5532,C
730,C,5532,C
730,C,5532,C
730,C,5532,C
730,C,5532,C
730,C,5532,C
730,C,5532,C
730,C,5532,C
730,C,5532,C
730,C,5532,C
730,C,5532,C
730,C,5532,C
730,C,5532,C
730,C,5532,C
807,C,5909,C
478,C,4280,C
840,C,6071,C
807,C,5909,C
478,C,4280,C
840,C,6071,C
478,C,4280,C
478,C,4280,C
478,C,4280,C
478,C,4280,C
478,C,4280,C
478,C,4280,C
478,C,4280,C
478,C,4280,C
478,C,4280,C
807,C,5909,C
478,C,4280,C
840,C,6071,C
478,C,4280,C
807,C,5909,C
478,C,4280,C
840,C,6071,C
807,C,5909,C
478,C,4280,C
840,C,6071,C
807,C,5909,C
478,C,4280,C
840,C,6071,C
807,C,5909,C
478,C,4280,C
840,C,6071,C
807,C,5909,C
478,C,4280,C
840,C,6071,C
807,C,5909,C
478,C,4280,C
840,C,6071,C
807,C,5909,C
478,C,4280,C
840,C,6071,C
840,C,6071,C
807,C,5909,C
840,C,6071,C
807,C,5909,C
840,C,6071,C
807,C,5909,C
840,C,6071,C
807,C,5909,C
840,C,6071,C
807,C,5909,C
840,C,6071,C
807,C,5909,C
840,C,6071,C
807,C,5909,C
840,C,6071,C
807,C,5909,C
840,C,6071,C
807,C,5909,C
840,C,6071,C
807,C,5909,C
807,C,5909,C
840,C,6071,C
807,C,5909,C
840,C,6071,C
807,C,5909,C
840,C,6071,C
807,C,5909,C
840,C,6071,C
807,C,5909,C
840,C,6071,C
807,C,5909,C
840,C,6071,C
807,C,5909,C
840,C,6071,C
807,C,5909,C
840,C,6071,C
807,C,5909,C
840,C,6071,C
807,C,5909,C
840,C,6071,C
840,C,6071,C
807,C,5909,C
840,C,6071,C
807,C,5909,C
840,C,6071,C
807,C,5909,C
840,C,6071,C
807,C,5909,C
840,C,6071,C
807,C,5909,C
840,C,6071,C
807,C,5909,C
840,C,6071,C
807,C,5909,C
840,C,6071,C
807,C,5909,C
840,C,6071,C
807,C,5909,C
840,C,6071,C
807,C,5909,C
604,C,4891,C
603,C,4887,C
807,C,5909,C
840,C,6071,C
807,C,5909,C
840,C,6071,C
807,C,5909,C
840,C,6071,C
807,C,5909,C
840,C,6071,C
807,C,5909,C
840,C,6071,C
807,C,5909,C
840,C,6071,C
807,C,5909,C
840,C,6071,C
807,C,5909,C
840,C,6071,C
807,C,5909,C
840,C,6071,C
807,C,5909,C
840,C,6071,C
840,C,6071,C
807,C,5909,C
840,C,6071,C
807,C,5909,C
840,C,6071,C
807,C,5909,C
840,C,6071,C
807,C,5909,C
840,C,6071,C
807,C,5909,C
840,C,6071,C
807,C,5909,C
840,C,6071,C
807,C,5909,C
840,C,6071,C
807,C,5909,C
840,C,6071,C
807,C,5909,C
840,C,6071,C
807,C,5909,C
730,C,5532,CA
289,C,3328,CA
730,C,5532,CA
730,C,5532,CA
730,C,5532,CA
730,C,5532,CA
730,C,5532,CA
730,C,5532,CA
730,C,5532,CA
730,C,5532,CA
730,C,5532,CA
730,C,5532,CA
730,C,5532,CA
730,C,5532,CA
730,C,5532,CA
730,C,5532,CA
730,C,5532,CA
730,C,5532,CA
730,C,5532,CA
730,C,5532,CA
730,C,5532,CA
730,C,5532,CA
730,C,5532,CA
730,C,5532,CA
730,C,5532,CA
730,C,5532,CA
730,C,5532,CA
807,C,5909,CA
478,C,4280,CA
840,C,6071,CA
807,C,5909,CA
478,C,4280,CA
840,C,6071,CA
478,C,4280,CA
478,C,4280,CA
478,C,4280,CA
478,C,4280,CA
478,C,4280,CA
478,C,4280,CA
478,C,4280,CA
478,C,4280,CA
478,C,4280,CA
807,C,5909,CA
478,C,4280,CA
840,C,6071,CA
478,C,4280,CA
807,C,5909,CA
478,C,4280,CA
840,C,6071,CA
807,C,5909,CA
478,C,4280,CA
840,C,6071,CA
807,C,5909,CA
478,C,4280,CA
840,C,6071,CA
807,C,5909,CA
478,C,4280,CA
840,C,6071,CA
807,C,5909,CA
478,C,4280,CA
840,C,6071,CA
807,C,5909,CA
478,C,4280,CA
840,C,6071,CA
807,C,5909,CA
478,C,4280,CA
840,C,6071,CA
840,C,6071,CA
807,C,5909,CA
840,C,6071,CA
807,C,5909,CA
840,C,6071,CA
807,C,5909,CA
840,C,6071,CA
807,C,5909,CA
840,C,6071,CA
807,C,5909,CA
840,C,6071,CA
807,C,5909,CA
840,C,6071,CA
807,C,5909,CA
840,C,6071,CA
807,C,5909,CA
840,C,6071,CA
807,C,5909,CA
840,C,6071,CA
807,C,5909,CA
807,C,5909,CA
840,C,6071,CA
807,C,5909,CA
840,C,6071,CA
807,C,5909,CA
840,C,6071,CA
807,C,5909,CA
840,C,6071,CA
807,C,5909,CA
840,C,6071,CA
807,C,5909,CA
840,C,6071,CA
807,C,5909,CA
840,C,6071,CA
807,C,5909,CA
840,C,6071,CA
807,C,5909,CA
840,C,6071,CA
807,C,5909,CA
840,C,6071,CA
840,C,6071,CA
807,C,5909,CA
840,C,6071,CA
807,C,5909,CA
840,C,6071,CA
807,C,5909,CA
840,C,6071,CA
807,C,5909,CA
840,C,6071,CA
807,C,5909,CA
840,C,6071,CA
807,C,5909,CA
840,C,6071,CA
807,C,5909,CA
840,C,6071,CA
807,C,5909,CA
840,C,6071,CA
807,C,5909,CA
840,C,6071,CA
807,C,5909,CA
604,C,4891,CA
603,C,4887,CA
807,C,5909,CA
840,C,6071,CA
807,C,5909,CA
840,C,6071,CA
807,C,5909,CA
840,C,6071,CA
807,C,5909,CA
840,C,6071,CA
807,C,5909,CA
840,C,6071,CA
807,C,5909,CA
840,C,6071,CA
807,C,5909,CA
840,C,6071,CA
807,C,5909,CA
840,C,6071,CA
807,C,5909,CA
840,C,6071,CA
807,C,5909,CA
840,C,6071,CA
840,C,6071,CA
807,C,5909,CA
840,C,6071,CA
807,C,5909,CA
840,C,6071,CA
807,C,5909,CA
840,C,6071,CA
807,C,5909,CA
840,C,6071,CA
807,C,5909,CA
840,C,6071,CA
807,C,5909,CA
840,C,6071,CA
807,C,5909,CA
840,C,6071,CA
807,C,5909,CA
840,C,6071,CA
807,C,5909,CA
840,C,6071,CA
807,C,5909,CA
730,C,5532,CB
289,C,3328,CB
730,C,5532,CB
730,C,5532,CB
730,C,5532,CB
730,C,5532,CB
730,C,5532,CB
730,C,5532,CB
730,C,5532,CB
730,C,5532,CB
730,C,5532,CB
730,C,5532,CB
730,C,5532,CB
730,C,5532,CB
730,C,5532,CB
730,C,5532,CB
730,C,5532,CB
730,C,5532,CB
730,C,5532,CB
730,C,5532,CB
730,C,5532,CB
730,C,5532,CB
730,C,5532,CB
730,C,5532,CB
730,C,5532,CB
730,C,5532,CB
730,C,5532,CB
807,C,5909,CB
478,C,4280,CB
840,C,6071,CB
807,C,5909,CB
478,C,4280,CB
840,C,6071,CB
478,C,4280,CB
478,C,4280,CB
478,C,4280,CB
478,C,4280,CB
478,C,4280,CB
478,C,4280,CB
478,C,4280,CB
478,C,4280,CB
478,C,4280,CB
807,C,5909,CB
478,C,4280,CB
840,C,6071,CB
478,C,4280,CB
807,C,5909,CB
478,C,4280,CB
840,C,6071,CB
807,C,5909,CB
478,C,4280,CB
840,C,6071,CB
807,C,5909,CB
478,C,4280,CB
840,C,6071,CB
807,C,5909,CB
478,C,4280,CB
840,C,6071,CB
807,C,5909,CB
478,C,4280,CB
840,C,6071,CB
807,C,5909,CB
478,C,4280,CB
840,C,6071,CB
807,C,5909,CB
478,C,4280,CB
840,C,6071,CB
840,C,6071,CB
807,C,5909,CB
840,C,6071,CB
807,C,5909,CB
840,C,6071,CB
807,C,5909,CB
840,C,6071,CB
807,C,5909,CB
840,C,6071,CB
807,C,5909,CB
840,C,6071,CB
807,C,5909,CB
840,C,6071,CB
807,C,5909,CB
840,C,6071,CB
807,C,5909,CB
840,C,6071,CB
807,C,5909,CB
840,C,6071,CB
807,C,5909,CB
807,C,5909,CB
840,C,6071,CB
807,C,5909,CB
840,C,6071,CB
807,C,5909,CB
840,C,6071,CB
807,C,5909,CB
840,C,6071,CB
807,C,5909,CB
840,C,6071,CB
807,C,5909,CB
840,C,6071,CB
807,C,5909,CB
840,C,6071,CB
807,C,5909,CB
840,C,6071,CB
807,C,5909,CB
840,C,6071,CB
807,C,5909,CB
840,C,6071,CB
840,C,6071,CB
807,C,5909,CB
840,C,6071,CB
807,C,5909,CB
840,C,6071,CB
807,C,5909,CB
840,C,6071,CB
807,C,5909,CB
840,C,6071,CB
807,C,5909,CB
840,C,6071,CB
807,C,5909,CB
840,C,6071,CB
807,C,5909,CB
840,C,6071,CB
807,C,5909,CB
840,C,6071,CB
807,C,5909,CB
840,C,6071,CB
807,C,5909,CB
604,C,4891,CB
603,C,4887,CB
807,C,5909,CB
840,C,6071,CB
807,C,5909,CB
840,C,6071,CB
807,C,5909,CB
840,C,6071,CB
807,C,5909,CB
840,C,6071,CB
807,C,5909,CB
840,C,6071,CB
807,C,5909,CB
840,C,6071,CB
807,C,5909,CB
840,C,6071,CB
807,C,5909,CB
840,C,6071,CB
807,C,5909,CB
840,C,6071,CB
807,C,5909,CB
840,C,6071,CB
840,C,6071,CB
807,C,5909,CB
840,C,6071,CB
807,C,5909,CB
840,C,6071,CB
807,C,5909,CB
840,C,6071,CB
807,C,5909,CB
840,C,6071,CB
807,C,5909,CB
840,C,6071,CB
807,C,5909,CB
840,C,6071,CB
807,C,5909,CB
840,C,6071,CB
807,C,5909,CB
840,C,6071,CB
807,C,5909,CB
840,C,6071,CB
807,C,5909,CB
730,C,5532,CD1
289,C,3328,CD1
730,C,5532,CD1
730,C,5532,CD1
730,C,5532,CD1
730,C,5532,CD1
730,C,5532,CD1
730,C,5532,CD1
730,C,5532,CD1
730,C,5532,CD1
730,C,5532,CD1
730,C,5532,CD1
730,C,5532,CD1
730,C,5532,CD1
730,C,5532,CD1
730,C,5532,CD1
730,C,5532,CD1
730,C,5532,CD1
730,C,5532,CD1
730,C,5532,CD1
730,C,5532,CD1
730,C,5532,CD1
730,C,5532,CD1
730,C,5532,CD1
730,C,5532,CD1
730,C,5532,CD1
730,C,5532,CD1
807,C,5909,CD1
478,C,4280,CD1
840,C,6071,CD1
807,C,5909,CD1
478,C,4280,CD1
840,C,6071,CD1
478,C,4280,CD1
478,C,4280,CD1
478,C,4280,CD1
478,C,4280,CD1
478,C,4280,CD1
478,C,4280,CD1
478,C,4280,CD1
478,C,4280,CD1
478,C,4280,CD1
807,C,5909,CD1
478,C,4280,CD1
840,C,6071,CD1
478,C,4280,CD1
807,C,5909,CD1
478,C,4280,CD1
840,C,6071,CD1
807,C,5909,CD1
478,C,4280,CD1
840,C,6071,CD1
807,C,5909,CD1
478,C,4280,CD1
840,C,6071,CD1
807,C,5909,CD1
478,C,4280,CD1
840,C,6071,CD1
807,C,5909,CD1
478,C,4280,CD1
840,C,6071,CD1
807,C,5909,CD1
478,C,4280,CD1
840,C,6071,CD1
807,C,5909,CD1
478,C,4280,CD1
840,C,6071,CD1
840,C,6071,CD1
807,C,5909,CD1
840,C,6071,CD1
807,C,5909,CD1
840,C,6071,CD1
807,C,5909,CD1
840,C,6071,CD1
807,C,5909,CD1
840,C,6071,CD1
807,C,5909,CD1
840,C,6071,CD1
807,C,5909,CD1
840,C,6071,CD1
807,C,5909,CD1
840,C,6071,CD1
807,C,5909,CD1
840,C,6071,CD1
807,C,5909,CD1
840,C,6071,CD1
807,C,5909,CD1
807,C,5909,CD1
840,C,6071,CD1
807,C,5909,CD1
840,C,6071,CD1
807,C,5909,CD1
840,C,6071,CD1
807,C,5909,CD1
840,C,6071,CD1
807,C,5909,CD1
840,C,6071,CD1
807,C,5909,CD1
840,C,6071,CD1
807,C,5909,CD1
840,C,6071,CD1
807,C,5909,CD1
840,C,6071,CD1
807,C,5909,CD1
840,C,6071,CD1
807,C,5909,CD1
840,C,6071,CD1
840,C,6071,CD1
807,C,5909,CD1
840,C,6071,CD1
807,C,5909,CD1
840,C,6071,CD1
807,C,5909,CD1
840,C,6071,CD1
807,C,5909,CD1
840,C,6071,CD1
807,C,5909,CD1
840,C,6071,CD1
807,C,5909,CD1
840,C,6071,CD1
807,C,5909,CD1
840,C,6071,CD1
807,C,5909,CD1
840,C,6071,CD1
807,C,5909,CD1
840,C,6071,CD1
807,C,5909,CD1
604,C,4891,CD1
603,C,4887,CD1
807,C,5909,CD1
840,C,6071,CD1
807,C,5909,CD1
840,C,6071,CD1
807,C,5909,CD1
840,C,6071,CD1
807,C,5909,CD1
840,C,6071,CD1
807,C,5909,CD1
840,C,6071,CD1
807,C,5909,CD1
840,C,6071,CD1
807,C,5909,CD1
840,C,6071,CD1
807,C,5909,CD1
840,C,6071,CD1
807,C,5909,CD1
840,C,6071,CD1
807,C,5909,CD1
840,C,6071,CD1
840,C,6071,CD1
807,C,5909,CD1
840,C,6071,CD1
807,C,5909,CD1
840,C,6071,CD1
807,C,5909,CD1
840,C,6071,CD1
807,C,5909,CD1
840,C,6071,CD1
807,C,5909,CD1
840,C,6071,CD1
807,C,5909,CD1
840,C,6071,CD1
807,C,5909,CD1
840,C,6071,CD1
807,C,5909,CD1
840,C,6071,CD1
807,C,5909,CD1
840,C,6071,CD1
807,C,5909,CD1
730,C,5532,CD2
289,C,3328,CD2
730,C,5532,CD2
730,C,5532,CD2
730,C,5532,CD2
730,C,5532,CD2
730,C,5532,CD2
730,C,5532,CD2
730,C,5532,CD2
730,C,5532,CD2
730,C,5532,CD2
730,C,5532,CD2
730,C,5532,CD2
730,C,5532,CD2
730,C,5532,CD2
