RHS,ID,RIVER,LOCATION,ERECTED,PURPOSE,LENGTH,LANES,CLEAR-G,T-OR-D,MATERIAL,SPAN,REL-L,TYPE
ERECTED,1.0,?,4.0,31.0,1.0,630.0,?,0.0,0.0,?,?,1.0,2.0
ERECTED,?,?,?,31.0,1.0,310.0,0.4,0.0,?,?,2.0,1.0,2.0
ERECTED,1.0,3.0,6.0,31.0,?,60.0,0.4,0.0,?,?,?,?,?
ERECTED,?,3.0,?,31.0,1.0,310.0,0.4,?,?,2.0,2.0,?,2.0
ERECTED,?,?,6.0,31.0,1.0,20.0,0.4,?,?,2.0,2.0,?,?
ERECTED,?,?,3.0,31.0,1.0,60.0,0.4,?,?,2.0,2.0,?,?
ERECTED,?,?,4.0,31.0,1.0,30.0,0.4,?,?,2.0,2.0,?,?
ERECTED,1.0,?,4.0,31.0,1.0,70.0,?,?,0.0,?,2.0,1.0,?
ERECTED,?,?,0.0,31.0,1.0,40.0,?,?,?,2.0,?,?,?
ERECTED,?,?,1.0,31.0,1.0,0.0,?,?,?,2.0,?,?,?
ERECTED,?,?,1.0,31.0,1.0,70.0,?,?,0.0,?,?,?,2.0
ERECTED,1.0,?,6.0,31.0,1.0,630.0,0.4,?,?,?,?,?,2.0
ERECTED,?,3.0,?,31.0,?,30.0,0.4,?,0.0,2.0,2.0,1.0,?
ERECTED,1.0,?,4.0,31.0,1.0,60.0,?,?,0.0,?,2.0,?,?
ERECTED,?,?,3.0,31.0,1.0,630.0,0.4,?,?,2.0,2.0,1.0,?
ERECTED,1.0,3.0,2.0,31.0,?,?,0.4,?,?,2.0,?,?,2.0
ERECTED,?,3.0,?,31.0,1.0,150.0,0.4,?,?,?,2.0,?,2.0
ERECTED,1.0,?,6.0,31.0,?,630.0,0.4,?,?,?,2.0,?,2.0
ERECTED,1.0,?,?,31.0,?,10.0,0.4,?,?,?,2.0,?,?
ERECTED,1.0,?,4.0,31.0,?,70.0,0.4,?,?,?,?,0.0,?
ERECTED,1.0,?,4.0,31.0,?,40.0,?,?,?,?,2.0,?,?
ERECTED,?,?,2.0,31.0,?,150.0,0.4,?,?,?,?,?,2.0
ERECTED,?,?,3.0,31.0,?,60.0,0.4,?,?,2.0,2.0,?,?
ERECTED,?,?,4.0,31.0,?,30.0,0.4,?,?,2.0,2.0,?,?
ERECTED,?,?,2.0,31.0,?,60.0,0.4,?,?,2.0,2.0,?,?
ERECTED,1.0,?,3.0,15.0,1.0,150.0,?,?,0.0,2.0,2.0,1.0,?
ERECTED,1.0,?,3.0,15.0,1.0,?,0.4,?,0.0,2.0,2.0,0.0,?
ERECTED,1.0,?,6.0,15.0,?,0.0,?,?,?,?,?,0.0,?
ERECTED,1.0,?,2.0,15.0,?,30.0,?,?,?,?,?,0.0,?
ERECTED,1.0,?,4.0,15.0,?,20.0,?,?,?,?,?,0.0,?
ERECTED,1.0,?,1.0,15.0,?,40.0,?,?,?,?,?,1.0,?
ERECTED,1.0,?,0.0,15.0,?,?,0.4,?,?,2.0,?,?,?
ERECTED,1.0,?,?,15.0,?,0.0,?,0.0,?,?,?,?,?
ERECTED,?,?,1.0,15.0,1.0,70.0,?,?,0.0,2.0,2.0,?,2.0
ERECTED,1.0,?,0.0,15.0,?,150.0,?,?,0.0,2.0,2.0,?,?
ERECTED,?,?,0.0,15.0,1.0,150.0,0.4,?,?,?,2.0,?,2.0
ERECTED,?,?,1.0,15.0,1.0,70.0,?,0.0,0.0,?,2.0,1.0,?
ERECTED,1.0,?,0.0,15.0,1.0,150.0,?,0.0,0.0,?,?,?,?
ERECTED,1.0,?,1.0,15.0,1.0,60.0,?,0.0,0.0,?,?,?,?
ERECTED,1.0,?,?,15.0,1.0,0.0,?,?,?,?,?,?,2.0
ERECTED,1.0,?,1.0,15.0,?,?,?,0.0,0.0,2.0,2.0,1.0,2.0
ERECTED,1.0,?,1.0,15.0,1.0,?,0.4,?,?,?,?,0.0,2.0
ERECTED,?,?,1.0,15.0,1.0,40.0,?,?,?,2.0,2.0,1.0,?
ERECTED,1.0,3.0,?,15.0,?,10.0,0.4,?,?,?,2.0,?,?
ERECTED,1.0,?,0.0,15.0,?,150.0,?,0.0,0.0,?,2.0,?,?
ERECTED,1.0,?,1.0,15.0,?,30.0,0.4,?,?,?,?,?,?
ERECTED,1.0,?,0.0,15.0,?,630.0,0.4,?,?,?,?,?,?
ERECTED,?,?,2.0,15.0,1.0,0.0,?,?,?,?,2.0,?,2.0
ERECTED,?,?,1.0,15.0,1.0,40.0,?,?,?,?,2.0,?,2.0
ERECTED,1.0,?,0.0,15.0,1.0,630.0,?,1.0,0.0,?,?,1.0,?
ERECTED,1.0,?,0.0,15.0,1.0,630.0,?,0.0,0.0,?,?,1.0,?
ERECTED,1.0,?,?,15.0,?,10.0,0.4,0.0,?,?,?,?,2.0
ERECTED,1.0,?,1.0,15.0,?,630.0,0.4,?,?,?,?,?,2.0
ERECTED,1.0,?,?,15.0,1.0,20.0,0.4,?,?,2.0,?,?,?
ERECTED,1.0,?,3.0,15.0,?,70.0,0.4,?,?,?,2.0,1.0,?
ERECTED,1.0,3.0,?,15.0,?,20.0,0.4,?,?,?,?,0.0,?
ERECTED,?,?,1.0,15.0,1.0,70.0,?,0.0,0.0,?,2.0,?,2.0
ERECTED,1.0,?,2.0,15.0,?,30.0,?,0.0,?,?,?,?,?
ERECTED,1.0,?,4.0,15.0,?,20.0,?,0.0,?,?,?,?,?
ERECTED,1.0,?,1.0,15.0,?,40.0,?,0.0,?,?,?,?,?
ERECTED,1.0,3.0,1.0,15.0,?,70.0,0.4,?,?,?,?,1.0,?
ERECTED,1.0,?,1.0,15.0,?,60.0,?,?,0.0,2.0,?,?,?
ERECTED,1.0,?,1.0,15.0,?,150.0,?,0.0,0.0,2.0,2.0,1.0,?
ERECTED,1.0,?,1.0,15.0,1.0,40.0,?,?,?,2.0,?,?,?
ERECTED,1.0,?,3.0,15.0,1.0,30.0,?,?,?,2.0,?,?,?
ERECTED,?,?,0.0,15.0,?,0.0,0.4,?,?,?,2.0,?,?
ERECTED,1.0,?,?,15.0,1.0,0.0,?,?,?,?,?,0.0,?
ERECTED,1.0,?,3.0,15.0,1.0,30.0,?,0.0,?,?,?,?,?
ERECTED,1.0,?,1.0,15.0,1.0,40.0,?,0.0,?,?,?,?,?
ERECTED,1.0,?,4.0,15.0,1.0,20.0,?,0.0,?,?,?,?,?
ERECTED,1.0,?,0.0,15.0,?,?,0.4,?,?,?,?,0.0,2.0
ERECTED,1.0,?,1.0,15.0,1.0,150.0,?,0.0,0.0,?,?,?,2.0
ERECTED,1.0,?,1.0,15.0,1.0,30.0,?,?,?,?,?,?,?
ERECTED,1.0,?,?,15.0,1.0,20.0,0.4,?,?,?,?,0.0,?
ERECTED,1.0,?,1.0,15.0,?,70.0,?,?,0.0,?,?,?,2.0
ERECTED,1.0,3.0,0.0,15.0,1.0,150.0,?,?,0.0,?,?,1.0,?
ERECTED,1.0,?,1.0,15.0,?,60.0,0.4,?,?,2.0,?,?,?
ERECTED,1.0,?,6.0,15.0,?,20.0,0.4,?,?,2.0,?,?,?
ERECTED,1.0,?,?,15.0,?,10.0,0.4,?,?,?,2.0,?,2.0
ERECTED,?,?,0.0,15.0,1.0,70.0,?,0.0,0.0,?,2.0,?,?
ERECTED,1.0,?,3.0,15.0,?,?,0.4,?,?,?,2.0,0.0,2.0
ERECTED,1.0,3.0,3.0,15.0,?,150.0,0.4,?,?,?,2.0,?,2.0
ERECTED,1.0,?,0.0,15.0,1.0,150.0,?,?,0.0,?,?,1.0,?
ERECTED,?,?,0.0,15.0,?,630.0,0.4,?,?,2.0,2.0,?,2.0
ERECTED,?,?,1.0,15.0,?,310.0,0.4,?,?,2.0,2.0,?,2.0
ERECTED,1.0,?,3.0,15.0,1.0,150.0,0.4,?,?,?,2.0,?,2.0
ERECTED,1.0,?,4.0,15.0,?,20.0,?,?,?,?,?,?,2.0
ERECTED,1.0,?,1.0,15.0,?,40.0,?,?,?,?,?,?,2.0
ERECTED,1.0,?,3.0,15.0,?,30.0,?,?,?,?,?,?,2.0
ERECTED,1.0,?,1.0,15.0,1.0,?,0.4,?,?,2.0,?,?,2.0
ERECTED,1.0,?,0.0,15.0,?,150.0,?,?,0.0,?,2.0,1.0,?
ERECTED,1.0,?,1.0,15.0,?,150.0,?,0.0,0.0,?,2.0,?,2.0
ERECTED,1.0,?,1.0,15.0,1.0,150.0,?,?,0.0,?,?,?,2.0
ERECTED,1.0,?,0.0,15.0,1.0,630.0,?,?,0.0,?,?,1.0,2.0
ERECTED,?,?,1.0,15.0,1.0,70.0,?,?,0.0,?,2.0,0.0,?
ERECTED,1.0,?,1.0,15.0,?,60.0,0.4,?,?,?,2.0,?,?
ERECTED,1.0,?,6.0,15.0,?,20.0,0.4,?,?,?,2.0,?,?
ERECTED,1.0,?,3.0,15.0,?,60.0,0.4,?,?,?,2.0,?,?
ERECTED,1.0,3.0,3.0,15.0,?,?,0.4,?,?,2.0,2.0,0.0,?
ERECTED,1.0,?,1.0,15.0,1.0,40.0,?,?,?,?,?,?,2.0
ERECTED,1.0,?,3.0,15.0,1.0,30.0,?,?,?,?,?,?,2.0
ERECTED,?,?,1.0,15.0,?,310.0,0.4,?,0.0,2.0,2.0,?,2.0
ERECTED,1.0,3.0,?,15.0,1.0,20.0,0.4,?,?,?,2.0,?,?
ERECTED,1.0,3.0,6.0,15.0,?,20.0,0.4,?,?,?,2.0,?,?
ERECTED,1.0,3.0,3.0,15.0,?,60.0,0.4,?,?,?,2.0,?,?
ERECTED,1.0,?,0.0,15.0,1.0,?,?,?,0.0,2.0,?,1.0,2.0
ERECTED,?,?,1.0,15.0,1.0,40.0,?,0.0,?,?,2.0,?,2.0
ERECTED,1.0,3.0,3.0,15.0,1.0,?,?,0.0,0.0,2.0,2.0,0.0,?
ERECTED,1.0,?,2.0,15.0,1.0,?,?,0.0,0.0,2.0,2.0,0.0,?
ERECTED,?,?,1.0,15.0,1.0,40.0,?,?,?,2.0,2.0,?,2.0
ERECTED,1.0,?,1.0,15.0,?,70.0,?,0.0,0.0,?,?,1.0,?
ERECTED,?,?,0.0,15.0,1.0,70.0,?,?,0.0,2.0,2.0,?,?
ERECTED,1.0,?,1.0,15.0,1.0,?,?,0.0,0.0,2.0,?,1.0,?
ERECTED,1.0,?,0.0,15.0,1.0,?,?,1.0,0.0,2.0,?,1.0,?
ERECTED,1.0,?,3.0,15.0,1.0,60.0,0.4,?,?,?,2.0,?,?
ERECTED,1.0,?,0.0,15.0,1.0,150.0,?,?,0.0,2.0,?,?,?
ERECTED,1.0,?,1.0,15.0,1.0,60.0,?,?,0.0,2.0,?,?,?
ERECTED,1.0,?,3.0,15.0,?,630.0,0.4,?,?,2.0,2.0,0.0,?
ERECTED,1.0,?,3.0,15.0,?,150.0,0.4,?,?,2.0,2.0,1.0,?
ERECTED,?,?,0.0,15.0,1.0,70.0,?,?,0.0,?,2.0,?,2.0
ERECTED,?,?,1.0,15.0,1.0,630.0,0.4,0.0,?,?,2.0,?,2.0
ERECTED,1.0,?,?,15.0,?,0.0,?,?,?,?,2.0,?,?
ERECTED,?,?,2.0,15.0,?,0.0,0.4,?,?,?,2.0,?,2.0
ERECTED,?,?,0.0,15.0,?,150.0,0.4,?,?,?,2.0,?,2.0
ERECTED,?,?,1.0,15.0,?,40.0,0.4,?,?,?,2.0,?,2.0
ERECTED,?,?,1.0,15.0,1.0,60.0,0.4,0.0,?,?,2.0,?,?
ERECTED,?,?,0.0,15.0,1.0,630.0,0.4,0.0,?,?,2.0,?,?
ERECTED,1.0,?,3.0,15.0,1.0,?,?,0.0,0.0,?,2.0,0.0,2.0
ERECTED,?,?,0.0,15.0,?,630.0,0.4,?,?,?,2.0,0.0,?
ERECTED,?,?,1.0,15.0,?,70.0,0.4,?,?,?,2.0,0.0,?
ERECTED,?,?,1.0,15.0,?,0.0,0.4,?,?,?,2.0,1.0,?
ERECTED,?,?,2.0,15.0,?,0.0,0.4,?,?,?,2.0,0.0,?
ERECTED,?,?,2.0,15.0,1.0,0.0,?,0.0,?,?,2.0,?,?
ERECTED,?,?,0.0,15.0,1.0,40.0,?,0.0,?,?,2.0,?,?
ERECTED,1.0,?,1.0,15.0,?,60.0,?,?,0.0,?,2.0,?,?
ERECTED,1.0,3.0,?,15.0,?,0.0,?,?,?,?,?,0.0,?
ERECTED,1.0,?,3.0,15.0,1.0,150.0,?,?,0.0,?,2.0,?,2.0
ERECTED,1.0,?,1.0,15.0,?,?,?,0.0,0.0,?,2.0,0.0,2.0
ERECTED,1.0,?,?,15.0,1.0,20.0,0.4,?,?,?,2.0,?,?
ERECTED,1.0,?,1.0,15.0,?,?,0.4,?,?,2.0,2.0,?,2.0
ERECTED,?,?,1.0,15.0,?,70.0,0.4,0.0,?,?,2.0,1.0,?
ERECTED,1.0,?,1.0,15.0,1.0,?,?,0.0,0.0,?,?,0.0,2.0
ERECTED,1.0,?,3.0,15.0,1.0,?,?,0.0,0.0,2.0,2.0,0.0,2.0
ERECTED,1.0,?,1.0,15.0,?,70.0,?,?,0.0,?,?,1.0,?
ERECTED,1.0,?,1.0,15.0,1.0,150.0,?,?,0.0,2.0,?,1.0,?
ERECTED,1.0,?,3.0,15.0,1.0,40.0,?,?,?,?,2.0,?,?
ERECTED,1.0,?,4.0,15.0,1.0,20.0,?,?,?,?,2.0,?,?
ERECTED,?,?,1.0,15.0,1.0,70.0,0.4,0.0,?,?,2.0,1.0,?
ERECTED,?,?,2.0,15.0,1.0,0.0,?,?,?,2.0,2.0,?,?
ERECTED,?,?,0.0,15.0,1.0,40.0,?,?,?,2.0,2.0,?,?
ERECTED,?,?,1.0,15.0,1.0,0.0,?,?,?,?,2.0,?,?
ERECTED,?,?,1.0,15.0,1.0,40.0,?,0.0,?,?,2.0,1.0,?
ERECTED,1.0,?,1.0,15.0,?,60.0,?,0.0,0.0,?,?,?,?
ERECTED,1.0,?,1.0,15.0,1.0,?,0.4,?,?,2.0,?,1.0,?
ERECTED,1.0,?,1.0,15.0,?,150.0,?,?,0.0,2.0,2.0,1.0,?
ERECTED,1.0,3.0,4.0,15.0,?,20.0,?,?,?,?,?,0.0,?
ERECTED,1.0,3.0,2.0,15.0,?,30.0,?,?,?,?,?,0.0,?
ERECTED,?,?,2.0,15.0,1.0,0.0,?,?,?,?,2.0,0.0,?
ERECTED,?,?,1.0,15.0,1.0,40.0,?,?,?,?,2.0,0.0,?
ERECTED,1.0,?,?,15.0,?,20.0,0.4,0.0,?,?,?,1.0,?
ERECTED,1.0,?,3.0,15.0,1.0,30.0,?,?,?,?,?,0.0,?
ERECTED,1.0,?,1.0,15.0,1.0,40.0,?,?,?,?,?,1.0,?
ERECTED,1.0,?,4.0,15.0,1.0,20.0,?,?,?,?,?,0.0,?
ERECTED,1.0,?,1.0,15.0,?,40.0,?,?,?,2.0,?,?,?
ERECTED,1.0,?,3.0,15.0,?,30.0,?,?,?,2.0,?,?,?
ERECTED,1.0,?,4.0,15.0,?,20.0,?,?,?,2.0,?,?,?
ERECTED,1.0,?,1.0,15.0,1.0,630.0,?,0.0,0.0,?,?,1.0,2.0
ERECTED,?,?,0.0,15.0,?,630.0,0.4,0.0,?,?,2.0,?,?
ERECTED,?,?,2.0,15.0,?,0.0,0.4,0.0,?,?,2.0,?,?
ERECTED,?,?,1.0,15.0,?,60.0,0.4,0.0,?,?,2.0,?,?
ERECTED,?,?,1.0,15.0,?,310.0,0.4,0.0,?,?,2.0,?,2.0
ERECTED,1.0,?,?,15.0,1.0,20.0,0.4,?,?,?,?,?,2.0
ERECTED,1.0,?,?,15.0,?,20.0,0.4,?,?,?,2.0,1.0,?
ERECTED,?,?,1.0,15.0,1.0,70.0,?,?,0.0,2.0,2.0,1.0,?
ERECTED,1.0,3.0,6.0,15.0,?,20.0,0.4,0.0,?,?,?,?,?
ERECTED,1.0,3.0,1.0,15.0,?,60.0,0.4,0.0,?,?,?,?,?
ERECTED,1.0,?,?,15.0,?,0.0,?,?,?,2.0,?,?,?
ERECTED,1.0,?,3.0,15.0,?,?,0.4,0.0,?,2.0,2.0,0.0,?
ERECTED,?,?,1.0,15.0,1.0,60.0,0.4,?,?,2.0,2.0,?,?
ERECTED,?,?,0.0,15.0,1.0,150.0,0.4,?,?,2.0,2.0,?,?
ERECTED,1.0,?,6.0,15.0,?,20.0,0.4,0.0,?,?,?,?,?
ERECTED,1.0,?,3.0,15.0,?,30.0,0.4,0.0,?,?,?,?,?
ERECTED,1.0,?,1.0,15.0,?,60.0,0.4,0.0,?,?,?,?,?
ERECTED,1.0,?,0.0,15.0,?,?,?,?,0.0,?,2.0,0.0,2.0
ERECTED,1.0,3.0,1.0,15.0,?,70.0,?,?,0.0,?,?,1.0,?
ERECTED,1.0,?,3.0,15.0,1.0,70.0,?,?,0.0,?,2.0,1.0,?
ERECTED,?,?,0.0,15.0,?,630.0,0.4,?,?,2.0,2.0,1.0,?
ERECTED,?,?,1.0,15.0,?,70.0,0.4,?,?,2.0,2.0,1.0,?
ERECTED,1.0,?,1.0,15.0,?,630.0,0.4,?,?,2.0,?,1.0,?
ERECTED,1.0,3.0,?,15.0,1.0,20.0,0.4,0.0,?,?,?,?,?
ERECTED,1.0,?,1.0,15.0,?,150.0,?,?,0.0,?,2.0,?,2.0
ERECTED,1.0,?,?,15.0,?,0.0,?,?,?,?,?,0.0,2.0
ERECTED,1.0,?,?,15.0,?,20.0,0.4,?,?,?,?,0.0,?
ERECTED,1.0,?,1.0,15.0,1.0,630.0,?,0.0,0.0,2.0,?,1.0,?
ERECTED,1.0,?,1.0,15.0,?,150.0,?,?,0.0,2.0,2.0,?,2.0
ERECTED,1.0,?,0.0,15.0,?,630.0,?,?,0.0,?,2.0,1.0,2.0
ERECTED,1.0,?,0.0,15.0,?,70.0,?,?,0.0,?,?,?,?
ERECTED,1.0,?,2.0,15.0,1.0,?,0.4,?,?,2.0,2.0,0.0,?
ERECTED,?,?,1.0,15.0,1.0,70.0,?,?,0.0,?,2.0,1.0,2.0
ERECTED,1.0,?,3.0,15.0,1.0,60.0,?,?,0.0,?,2.0,?,?
ERECTED,1.0,?,?,15.0,?,10.0,0.4,?,?,2.0,?,?,?
ERECTED,1.0,?,1.0,15.0,?,630.0,?,0.0,0.0,?,2.0,1.0,2.0
ERECTED,?,?,1.0,15.0,1.0,630.0,0.4,?,?,2.0,2.0,1.0,?
ERECTED,?,?,1.0,15.0,1.0,630.0,0.4,?,?,?,2.0,1.0,2.0
ERECTED,1.0,?,?,15.0,1.0,20.0,0.4,0.0,?,?,?,?,?
ERECTED,1.0,?,0.0,15.0,1.0,?,?,?,0.0,?,?,0.0,2.0
ERECTED,?,?,1.0,15.0,1.0,630.0,0.4,?,?,2.0,2.0,?,2.0
ERECTED,1.0,?,3.0,15.0,?,150.0,0.4,?,?,?,2.0,?,2.0
ERECTED,1.0,3.0,?,15.0,?,10.0,0.4,0.0,?,?,?,?,?
ERECTED,1.0,?,3.0,15.0,?,40.0,?,?,?,2.0,2.0,?,?
ERECTED,1.0,?,1.0,15.0,?,70.0,?,0.0,0.0,?,?,?,2.0
ERECTED,?,?,1.0,15.0,?,310.0,0.4,?,?,?,2.0,1.0,2.0
ERECTED,?,?,0.0,15.0,?,630.0,0.4,?,?,?,2.0,1.0,2.0
ERECTED,?,?,0.0,15.0,?,630.0,0.4,?,0.0,2.0,2.0,?,?
ERECTED,1.0,?,3.0,15.0,?,30.0,0.4,?,?,?,?,0.0,?
ERECTED,1.0,?,1.0,15.0,?,70.0,0.4,?,?,?,?,1.0,?
ERECTED,1.0,?,1.0,15.0,?,20.0,?,?,?,?,?,?,?
ERECTED,1.0,?,0.0,15.0,?,40.0,?,?,?,?,?,?,?
ERECTED,1.0,?,?,15.0,?,20.0,0.4,?,?,2.0,?,1.0,?
ERECTED,1.0,?,3.0,15.0,?,40.0,?,?,?,?,2.0,?,2.0
ERECTED,1.0,?,2.0,15.0,1.0,630.0,?,0.0,0.0,2.0,2.0,0.0,?
ERECTED,1.0,?,3.0,15.0,1.0,310.0,?,0.0,0.0,2.0,2.0,0.0,?
ERECTED,1.0,?,3.0,15.0,?,?,0.4,?,0.0,2.0,2.0,0.0,?
ERECTED,1.0,?,2.0,15.0,?,40.0,?,?,?,?,2.0,?,?
ERECTED,1.0,?,4.0,15.0,?,20.0,?,?,?,?,2.0,?,?
ERECTED,1.0,?,1.0,15.0,?,40.0,?,?,?,?,2.0,?,?
ERECTED,1.0,?,0.0,15.0,?,?,?,?,0.0,2.0,2.0,1.0,2.0
ERECTED,1.0,?,3.0,15.0,1.0,?,0.4,0.0,?,2.0,2.0,0.0,?
ERECTED,?,?,2.0,15.0,?,0.0,0.4,?,?,2.0,2.0,?,?
ERECTED,?,?,1.0,15.0,?,60.0,0.4,?,?,2.0,2.0,?,?
ERECTED,?,?,0.0,15.0,?,150.0,0.4,?,?,2.0,2.0,?,?
ERECTED,1.0,?,2.0,15.0,?,?,0.4,?,?,2.0,2.0,0.0,?
ERECTED,1.0,?,1.0,15.0,?,?,0.4,?,?,2.0,2.0,1.0,?
ERECTED,0.0,?,?,0.0,?,?,?,?,?,?,?,?,?
PURPOSE,?,3.0,4.0,2.0,0.0,?,0.4,0.0,?,2.0,?,0.0,?
PURPOSE,?,?,0.0,15.0,0.0,630.0,?,?,0.0,?,?,0.0,?
PURPOSE,?,?,1.0,7.0,0.0,?,?,0.0,0.0,2.0,2.0,0.0,?
PURPOSE,1.0,?,5.0,?,0.0,630.0,0.4,?,?,?,?,0.0,2.0
PURPOSE,?,3.0,0.0,15.0,0.0,630.0,?,0.0,0.0,?,?,?,?
PURPOSE,?,3.0,4.0,6.0,0.0,630.0,?,?,0.0,?,2.0,0.0,?
PURPOSE,1.0,?,4.0,?,0.0,150.0,0.4,?,?,?,?,?,?
PURPOSE,?,?,5.0,2.0,0.0,630.0,?,?,0.0,2.0,2.0,?,?
PURPOSE,?,?,1.0,7.0,0.0,?,?,0.0,0.0,2.0,2.0,?,2.0
PURPOSE,?,?,3.0,7.0,0.0,?,0.4,?,?,2.0,2.0,0.0,2.0
PURPOSE,?,?,5.0,5.0,0.0,?,0.4,?,?,2.0,2.0,0.0,2.0
PURPOSE,1.0,?,4.0,4.0,0.0,?,0.4,?,0.0,2.0,?,?,?
PURPOSE,1.0,?,2.0,5.0,0.0,?,0.4,?,0.0,2.0,?,?,?
PURPOSE,?,3.0,1.0,15.0,0.0,?,0.4,?,0.0,2.0,2.0,?,2.0
PURPOSE,?,3.0,0.0,15.0,0.0,630.0,?,?,0.0,2.0,?,?,?
PURPOSE,?,3.0,4.0,3.0,0.0,630.0,?,?,0.0,2.0,?,?,?
PURPOSE,?,3.0,4.0,15.0,0.0,630.0,?,?,?,2.0,?,1.0,2.0
PURPOSE,?,3.0,4.0,?,0.0,20.0,0.4,0.0,?,?,?,?,?
PURPOSE,?,?,5.0,2.0,0.0,?,0.4,?,0.0,?,2.0,0.0,?
PURPOSE,?,?,2.0,2.0,0.0,?,0.4,?,0.0,?,2.0,0.0,?
PURPOSE,?,3.0,1.0,7.0,0.0,630.0,0.4,?,?,?,2.0,?,?
PURPOSE,?,3.0,1.0,15.0,0.0,310.0,0.4,?,?,?,2.0,?,?
PURPOSE,?,3.0,5.0,2.0,0.0,630.0,0.4,?,?,?,2.0,?,?
PURPOSE,?,3.0,4.0,6.0,0.0,630.0,0.4,?,?,?,2.0,?,?
PURPOSE,?,3.0,5.0,15.0,0.0,150.0,0.4,?,?,?,2.0,?,?
PURPOSE,1.0,3.0,?,31.0,0.0,20.0,?,?,?,?,?,?,2.0
PURPOSE,?,?,0.0,?,0.0,?,0.4,?,?,?,?,0.0,?
PURPOSE,?,3.0,?,0.0,0.0,?,?,?,?,?,?,0.0,2.0
PURPOSE,?,?,?,15.0,0.0,20.0,?,?,?,2.0,?,0.0,?
PURPOSE,?,?,?,0.0,0.0,?,0.4,?,0.0,?,?,0.0,?
PURPOSE,?,3.0,?,6.0,0.0,0.0,?,?,?,?,?,?,?
PURPOSE,?,3.0,?,3.0,0.0,20.0,?,?,?,?,?,?,?
PURPOSE,1.0,3.0,?,?,0.0,10.0,?,?,?,?,2.0,?,2.0
PURPOSE,?,?,?,?,0.0,0.0,0.4,?,?,2.0,?,0.0,?
PURPOSE,1.0,?,?,0.0,0.0,?,0.4,?,?,2.0,?,?,?
PURPOSE,1.0,?,5.0,2.0,0.0,?,?,?,?,?,2.0,0.0,?
PURPOSE,?,3.0,?,?,0.0,20.0,0.4,0.0,0.0,?,?,1.0,?
PURPOSE,?,3.0,5.0,31.0,0.0,150.0,?,0.0,?,?,2.0,1.0,2.0
PURPOSE,?,?,6.0,0.0,0.0,?,?,?,?,2.0,?,?,2.0
PURPOSE,?,?,3.0,2.0,0.0,?,?,?,?,2.0,?,?,2.0
PURPOSE,?,?,4.0,1.0,0.0,?,?,?,?,2.0,?,?,2.0
PURPOSE,?,?,4.0,0.0,0.0,?,0.4,0.0,?,2.0,?,?,?
PURPOSE,?,3.0,?,0.0,0.0,?,?,?,?,2.0,?,?,2.0
PURPOSE,1.0,3.0,?,0.0,0.0,?,?,?,?,?,?,0.0,?
PURPOSE,1.0,?,4.0,2.0,0.0,?,0.4,?,?,2.0,?,?,?
PURPOSE,?,3.0,?,31.0,0.0,20.0,0.4,?,?,2.0,?,?,?
PURPOSE,?,?,6.0,0.0,0.0,?,0.4,0.0,?,2.0,?,1.0,?
PURPOSE,?,?,4.0,2.0,0.0,?,0.4,0.0,?,2.0,?,0.0,?
PURPOSE,1.0,?,5.0,5.0,0.0,?,?,?,?,2.0,2.0,1.0,2.0
PURPOSE,?,?,1.0,31.0,0.0,310.0,0.4,0.0,?,?,?,?,2.0
PURPOSE,?,3.0,1.0,7.0,0.0,?,0.4,?,?,2.0,2.0,?,2.0
PURPOSE,?,3.0,4.0,15.0,0.0,150.0,?,?,?,2.0,?,0.0,?
PURPOSE,?,3.0,4.0,15.0,0.0,70.0,?,?,?,2.0,?,1.0,?
PURPOSE,1.0,?,5.0,?,0.0,630.0,0.4,0.0,?,?,?,?,2.0
PURPOSE,?,?,1.0,5.0,0.0,?,0.4,?,0.0,2.0,?,?,2.0
PURPOSE,?,3.0,5.0,15.0,0.0,630.0,?,?,?,?,2.0,0.0,2.0
PURPOSE,?,3.0,2.0,31.0,0.0,150.0,?,?,?,?,2.0,1.0,2.0
PURPOSE,1.0,?,2.0,15.0,0.0,150.0,?,?,?,?,?,?,2.0
PURPOSE,1.0,?,5.0,31.0,0.0,70.0,?,?,?,?,?,?,2.0
PURPOSE,1.0,?,6.0,31.0,0.0,20.0,?,?,?,?,?,?,2.0
PURPOSE,?,3.0,4.0,3.0,0.0,?,0.4,0.0,?,2.0,2.0,0.0,?
PURPOSE,1.0,?,0.0,?,0.0,?,?,?,?,?,2.0,?,2.0
PURPOSE,?,?,4.0,1.0,0.0,?,0.4,0.0,?,?,?,0.0,?
PURPOSE,1.0,?,5.0,31.0,0.0,150.0,0.4,?,?,?,?,?,?
PURPOSE,1.0,?,6.0,31.0,0.0,20.0,0.4,?,?,?,?,?,?
PURPOSE,?,?,5.0,?,0.0,150.0,0.4,?,0.0,?,?,0.0,2.0
PURPOSE,1.0,?,1.0,3.0,0.0,630.0,?,?,?,2.0,?,?,?
PURPOSE,1.0,?,4.0,3.0,0.0,630.0,?,?,?,2.0,?,?,?
PURPOSE,1.0,?,4.0,31.0,0.0,70.0,?,?,?,2.0,?,?,?
PURPOSE,1.0,?,5.0,5.0,0.0,70.0,?,?,?,2.0,?,?,?
PURPOSE,1.0,?,5.0,31.0,0.0,50.0,?,?,?,2.0,?,?,?
PURPOSE,1.0,?,2.0,15.0,0.0,150.0,?,?,?,2.0,?,?,?
